SOC,Title,Element_ID,Element_Name,Category,Description,Data_Value
15-1299.08,"Computer Systems Engineers/Architects",3.A.3,"On-the-Job Training",1,"None or short demonstration",3.33
15-1299.08,"Computer Systems Engineers/Architects",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",30
15-1299.08,"Computer Systems Engineers/Architects",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",26.67
15-1299.08,"Computer Systems Engineers/Architects",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",16.67
15-1299.08,"Computer Systems Engineers/Architects",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",13.33
15-1299.08,"Computer Systems Engineers/Architects",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",3.33
15-1299.08,"Computer Systems Engineers/Architects",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",3.33
15-1299.08,"Computer Systems Engineers/Architects",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",3.33
15-1299.09,"Information Technology Project Managers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",30
15-1299.09,"Information Technology Project Managers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",10
15-1299.09,"Information Technology Project Managers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",15
15-1299.09,"Information Technology Project Managers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",15
15-1299.09,"Information Technology Project Managers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",15
15-1299.09,"Information Technology Project Managers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",10
15-1299.09,"Information Technology Project Managers",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",5
15-2011.00,Actuaries,3.A.3,"On-the-Job Training",1,"None or short demonstration",3.12
15-2011.00,Actuaries,3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",9.38
15-2011.00,Actuaries,3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",9.38
15-2011.00,Actuaries,3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",6.25
15-2011.00,Actuaries,3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",15.62
15-2011.00,Actuaries,3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",9.38
15-2011.00,Actuaries,3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",12.5
15-2011.00,Actuaries,3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",25
15-2011.00,Actuaries,3.A.3,"On-the-Job Training",9,"Over 10 years",9.38
15-2021.00,Mathematicians,3.A.3,"On-the-Job Training",1,"None or short demonstration",20.83
15-2021.00,Mathematicians,3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",33.33
15-2021.00,Mathematicians,3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",8.33
15-2021.00,Mathematicians,3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",16.67
15-2021.00,Mathematicians,3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",12.5
15-2021.00,Mathematicians,3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",4.17
15-2021.00,Mathematicians,3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",4.17
15-2031.00,"Operations Research Analysts",3.A.3,"On-the-Job Training",1,"None or short demonstration",20
15-2031.00,"Operations Research Analysts",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",5
15-2031.00,"Operations Research Analysts",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",10
15-2031.00,"Operations Research Analysts",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",25
15-2031.00,"Operations Research Analysts",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",30
15-2031.00,"Operations Research Analysts",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",10
15-2041.00,Statisticians,3.A.3,"On-the-Job Training",1,"None or short demonstration",15
15-2041.00,Statisticians,3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",10
15-2041.00,Statisticians,3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",5
15-2041.00,Statisticians,3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",35
15-2041.00,Statisticians,3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",20
15-2041.00,Statisticians,3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",10
15-2041.00,Statisticians,3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",5
15-2041.01,Biostatisticians,3.A.3,"On-the-Job Training",1,"None or short demonstration",4.17
15-2041.01,Biostatisticians,3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",8.33
15-2041.01,Biostatisticians,3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",12.5
15-2041.01,Biostatisticians,3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",33.33
15-2041.01,Biostatisticians,3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",33.33
15-2041.01,Biostatisticians,3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",4.17
15-2041.01,Biostatisticians,3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",4.17
15-2051.01,"Business Intelligence Analysts",3.A.3,"On-the-Job Training",1,"None or short demonstration",14.29
15-2051.01,"Business Intelligence Analysts",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",9.52
15-2051.01,"Business Intelligence Analysts",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",19.05
15-2051.01,"Business Intelligence Analysts",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",14.29
15-2051.01,"Business Intelligence Analysts",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",38.1
15-2051.01,"Business Intelligence Analysts",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",4.76
15-2051.02,"Clinical Data Managers",3.A.3,"On-the-Job Training",1,"None or short demonstration",15
15-2051.02,"Clinical Data Managers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",5
15-2051.02,"Clinical Data Managers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",45
15-2051.02,"Clinical Data Managers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",20
15-2051.02,"Clinical Data Managers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",5
15-2051.02,"Clinical Data Managers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",5
15-2051.02,"Clinical Data Managers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",5
15-2099.01,"Bioinformatics Technicians",3.A.3,"On-the-Job Training",1,"None or short demonstration",3.91
15-2099.01,"Bioinformatics Technicians",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",15.07
15-2099.01,"Bioinformatics Technicians",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",10.7
15-2099.01,"Bioinformatics Technicians",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",21.04
15-2099.01,"Bioinformatics Technicians",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",48.31
15-2099.01,"Bioinformatics Technicians",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",0.96
17-1011.00,"Architects, Except Landscape and Naval",3.A.3,"On-the-Job Training",1,"None or short demonstration",4.76
17-1011.00,"Architects, Except Landscape and Naval",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",9.52
17-1011.00,"Architects, Except Landscape and Naval",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",9.52
17-1011.00,"Architects, Except Landscape and Naval",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",9.52
17-1011.00,"Architects, Except Landscape and Naval",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",9.52
17-1011.00,"Architects, Except Landscape and Naval",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",9.52
17-1011.00,"Architects, Except Landscape and Naval",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",38.1
17-1011.00,"Architects, Except Landscape and Naval",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",9.52
17-1012.00,"Landscape Architects",3.A.3,"On-the-Job Training",1,"None or short demonstration",10.71
17-1012.00,"Landscape Architects",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",14.29
17-1012.00,"Landscape Architects",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",17.86
17-1012.00,"Landscape Architects",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",10.71
17-1012.00,"Landscape Architects",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",7.14
17-1012.00,"Landscape Architects",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",21.43
17-1012.00,"Landscape Architects",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",10.71
17-1012.00,"Landscape Architects",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",7.14
17-1021.00,"Cartographers and Photogrammetrists",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",36.05
17-1021.00,"Cartographers and Photogrammetrists",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",32.41
17-1021.00,"Cartographers and Photogrammetrists",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",15.94
17-1021.00,"Cartographers and Photogrammetrists",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",0.56
17-1021.00,"Cartographers and Photogrammetrists",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",13.08
17-1021.00,"Cartographers and Photogrammetrists",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",1.96
17-1022.00,Surveyors,3.A.3,"On-the-Job Training",1,"None or short demonstration",7.14
17-1022.00,Surveyors,3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",7.14
17-1022.00,Surveyors,3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",7.14
17-1022.00,Surveyors,3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",3.57
17-1022.00,Surveyors,3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",21.43
17-1022.00,Surveyors,3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",7.14
17-1022.00,Surveyors,3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",28.57
17-1022.00,Surveyors,3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",17.86
17-1022.01,"Geodetic Surveyors",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",5
17-1022.01,"Geodetic Surveyors",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",20
17-1022.01,"Geodetic Surveyors",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",20
17-1022.01,"Geodetic Surveyors",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",25
17-1022.01,"Geodetic Surveyors",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",15
17-1022.01,"Geodetic Surveyors",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",5
17-1022.01,"Geodetic Surveyors",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",5
17-1022.01,"Geodetic Surveyors",3.A.3,"On-the-Job Training",9,"Over 10 years",5
17-2011.00,"Aerospace Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",25.73
17-2011.00,"Aerospace Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",7.57
17-2011.00,"Aerospace Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",8.31
17-2011.00,"Aerospace Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",34.38
17-2011.00,"Aerospace Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",17.42
17-2011.00,"Aerospace Engineers",3.A.3,"On-the-Job Training",9,"Over 10 years",6.59
17-2021.00,"Agricultural Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",7.69
17-2021.00,"Agricultural Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",7.69
17-2021.00,"Agricultural Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",26.92
17-2021.00,"Agricultural Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",19.23
17-2021.00,"Agricultural Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",19.23
17-2021.00,"Agricultural Engineers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",15.38
17-2021.00,"Agricultural Engineers",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",3.85
17-2031.00,"Bioengineers and Biomedical Engineers",3.A.3,"On-the-Job Training",1,"None or short demonstration",6.67
17-2031.00,"Bioengineers and Biomedical Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",10
17-2031.00,"Bioengineers and Biomedical Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",23.33
17-2031.00,"Bioengineers and Biomedical Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",36.67
17-2031.00,"Bioengineers and Biomedical Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",16.67
17-2031.00,"Bioengineers and Biomedical Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",3.33
17-2031.00,"Bioengineers and Biomedical Engineers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",3.33
17-2041.00,"Chemical Engineers",3.A.3,"On-the-Job Training",1,"None or short demonstration",9.09
17-2041.00,"Chemical Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",27.27
17-2041.00,"Chemical Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",13.64
17-2041.00,"Chemical Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",18.18
17-2041.00,"Chemical Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",18.18
17-2041.00,"Chemical Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",9.09
17-2041.00,"Chemical Engineers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",4.55
17-2051.00,"Civil Engineers",3.A.3,"On-the-Job Training",1,"None or short demonstration",14.29
17-2051.00,"Civil Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",4.76
17-2051.00,"Civil Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",14.29
17-2051.00,"Civil Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",4.76
17-2051.00,"Civil Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",19.05
17-2051.00,"Civil Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",9.52
17-2051.00,"Civil Engineers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",14.29
17-2051.00,"Civil Engineers",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",14.29
17-2051.00,"Civil Engineers",3.A.3,"On-the-Job Training",9,"Over 10 years",4.76
17-2051.01,"Transportation Engineers",3.A.3,"On-the-Job Training",1,"None or short demonstration",22.73
17-2051.01,"Transportation Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",9.09
17-2051.01,"Transportation Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",9.09
17-2051.01,"Transportation Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",4.55
17-2051.01,"Transportation Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",4.55
17-2051.01,"Transportation Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",13.64
17-2051.01,"Transportation Engineers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",22.73
17-2051.01,"Transportation Engineers",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",9.09
17-2051.01,"Transportation Engineers",3.A.3,"On-the-Job Training",9,"Over 10 years",4.55
17-2051.02,"Water/Wastewater Engineers",3.A.3,"On-the-Job Training",1,"None or short demonstration",8.7
17-2051.02,"Water/Wastewater Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",17.39
17-2051.02,"Water/Wastewater Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",4.35
17-2051.02,"Water/Wastewater Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",4.35
17-2051.02,"Water/Wastewater Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",21.74
17-2051.02,"Water/Wastewater Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",13.04
17-2051.02,"Water/Wastewater Engineers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",13.04
17-2051.02,"Water/Wastewater Engineers",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",17.39
17-2061.00,"Computer Hardware Engineers",3.A.3,"On-the-Job Training",1,"None or short demonstration",10.34
17-2061.00,"Computer Hardware Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",13.79
17-2061.00,"Computer Hardware Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",13.79
17-2061.00,"Computer Hardware Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",10.34
17-2061.00,"Computer Hardware Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",27.59
17-2061.00,"Computer Hardware Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",10.34
17-2061.00,"Computer Hardware Engineers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",6.9
17-2061.00,"Computer Hardware Engineers",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",6.9
17-2071.00,"Electrical Engineers",3.A.3,"On-the-Job Training",1,"None or short demonstration",1.74
17-2071.00,"Electrical Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",22.37
17-2071.00,"Electrical Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",8.5
17-2071.00,"Electrical Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",20.99
17-2071.00,"Electrical Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",12.84
17-2071.00,"Electrical Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",12.99
17-2071.00,"Electrical Engineers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",9.46
17-2071.00,"Electrical Engineers",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",9.83
17-2071.00,"Electrical Engineers",3.A.3,"On-the-Job Training",9,"Over 10 years",1.27
17-2072.00,"Electronics Engineers, Except Computer",3.A.3,"On-the-Job Training",1,"None or short demonstration",0.45
17-2072.00,"Electronics Engineers, Except Computer",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",26.35
17-2072.00,"Electronics Engineers, Except Computer",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",17.65
17-2072.00,"Electronics Engineers, Except Computer",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",1.69
17-2072.00,"Electronics Engineers, Except Computer",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",28.09
17-2072.00,"Electronics Engineers, Except Computer",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",4.87
17-2072.00,"Electronics Engineers, Except Computer",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",13.81
17-2072.00,"Electronics Engineers, Except Computer",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",7.09
17-2072.01,"Radio Frequency Identification Device Specialists",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",3.4
17-2072.01,"Radio Frequency Identification Device Specialists",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",3.4
17-2072.01,"Radio Frequency Identification Device Specialists",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",22.03
17-2072.01,"Radio Frequency Identification Device Specialists",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",32.5
17-2072.01,"Radio Frequency Identification Device Specialists",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",23.65
17-2072.01,"Radio Frequency Identification Device Specialists",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",9.44
17-2072.01,"Radio Frequency Identification Device Specialists",3.A.3,"On-the-Job Training",9,"Over 10 years",5.58
17-2081.00,"Environmental Engineers",3.A.3,"On-the-Job Training",1,"None or short demonstration",4.55
17-2081.00,"Environmental Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",4.55
17-2081.00,"Environmental Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",22.73
17-2081.00,"Environmental Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",18.18
17-2081.00,"Environmental Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",18.18
17-2081.00,"Environmental Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",18.18
17-2081.00,"Environmental Engineers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",9.09
17-2081.00,"Environmental Engineers",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",4.55
17-2111.02,"Fire-Prevention and Protection Engineers",3.A.3,"On-the-Job Training",1,"None or short demonstration",10
17-2111.02,"Fire-Prevention and Protection Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",10
17-2111.02,"Fire-Prevention and Protection Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",20
17-2111.02,"Fire-Prevention and Protection Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",40
17-2111.02,"Fire-Prevention and Protection Engineers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",10
17-2111.02,"Fire-Prevention and Protection Engineers",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",10
17-2112.00,"Industrial Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",9.67
17-2112.00,"Industrial Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",13.7
17-2112.00,"Industrial Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",22.13
17-2112.00,"Industrial Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",29.72
17-2112.00,"Industrial Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",15.32
17-2112.00,"Industrial Engineers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",9.47
17-2112.01,"Human Factors Engineers and Ergonomists",3.A.3,"On-the-Job Training",1,"None or short demonstration",9.52
17-2112.01,"Human Factors Engineers and Ergonomists",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",9.52
17-2112.01,"Human Factors Engineers and Ergonomists",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",9.52
17-2112.01,"Human Factors Engineers and Ergonomists",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",23.81
17-2112.01,"Human Factors Engineers and Ergonomists",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",14.29
17-2112.01,"Human Factors Engineers and Ergonomists",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",19.05
17-2112.01,"Human Factors Engineers and Ergonomists",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",9.52
17-2112.01,"Human Factors Engineers and Ergonomists",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",4.76
17-2112.02,"Validation Engineers",3.A.3,"On-the-Job Training",1,"None or short demonstration",5
17-2112.02,"Validation Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",5
17-2112.02,"Validation Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",25
17-2112.02,"Validation Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",25
17-2112.02,"Validation Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",35
17-2112.02,"Validation Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",5
17-2112.03,"Manufacturing Engineers",3.A.3,"On-the-Job Training",1,"None or short demonstration",11.54
17-2112.03,"Manufacturing Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",26.92
17-2112.03,"Manufacturing Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",3.85
17-2112.03,"Manufacturing Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",11.54
17-2112.03,"Manufacturing Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",11.54
17-2112.03,"Manufacturing Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",15.38
17-2112.03,"Manufacturing Engineers",3.A.3,"On-the-Job Training",7,"Over 2 years, up to and including 4 years",15.38
17-2112.03,"Manufacturing Engineers",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",3.85
17-2131.00,"Materials Engineers",3.A.3,"On-the-Job Training",1,"None or short demonstration",4.76
17-2131.00,"Materials Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",19.05
17-2131.00,"Materials Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",4.76
17-2131.00,"Materials Engineers",3.A.3,"On-the-Job Training",4,"Over 3 months, up to and including 6 months",14.29
17-2131.00,"Materials Engineers",3.A.3,"On-the-Job Training",5,"Over 6 months, up to and including 1 year",33.33
17-2131.00,"Materials Engineers",3.A.3,"On-the-Job Training",6,"Over 1 year, up to and including 2 years",19.05
17-2131.00,"Materials Engineers",3.A.3,"On-the-Job Training",8,"Over 4 years, up to and including 10 years",4.76
17-2141.00,"Mechanical Engineers",3.A.3,"On-the-Job Training",1,"None or short demonstration",16.09
17-2141.00,"Mechanical Engineers",3.A.3,"On-the-Job Training",2,"Anything beyond short demonstration, up to and including 1 month",5.32
17-2141.00,"Mechanical Engineers",3.A.3,"On-the-Job Training",3,"Over 1 month, up to and including 3 months",22.53
