SOC,Title,Element_ID,Element_Name,Category,Description,Data_Value
17-2112.00,"Industrial Engineers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",4.3
17-2112.00,"Industrial Engineers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",12.53
17-2112.00,"Industrial Engineers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",5.52
17-2112.00,"Industrial Engineers",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",4.62
17-2112.01,"Human Factors Engineers and Ergonomists",3.A.2,"On-Site or In-Plant Training",1,None,14.29
17-2112.01,"Human Factors Engineers and Ergonomists",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",19.05
17-2112.01,"Human Factors Engineers and Ergonomists",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",9.52
17-2112.01,"Human Factors Engineers and Ergonomists",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",14.29
17-2112.01,"Human Factors Engineers and Ergonomists",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",14.29
17-2112.01,"Human Factors Engineers and Ergonomists",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",14.29
17-2112.01,"Human Factors Engineers and Ergonomists",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",14.29
17-2112.02,"Validation Engineers",3.A.2,"On-Site or In-Plant Training",1,None,5
17-2112.02,"Validation Engineers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",30
17-2112.02,"Validation Engineers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",20
17-2112.02,"Validation Engineers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",20
17-2112.02,"Validation Engineers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",20
17-2112.02,"Validation Engineers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",5
17-2112.03,"Manufacturing Engineers",3.A.2,"On-Site or In-Plant Training",1,None,19.23
17-2112.03,"Manufacturing Engineers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",19.23
17-2112.03,"Manufacturing Engineers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",23.08
17-2112.03,"Manufacturing Engineers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",19.23
17-2112.03,"Manufacturing Engineers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",7.69
17-2112.03,"Manufacturing Engineers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",3.85
17-2112.03,"Manufacturing Engineers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",7.69
17-2131.00,"Materials Engineers",3.A.2,"On-Site or In-Plant Training",1,None,14.29
17-2131.00,"Materials Engineers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",19.05
17-2131.00,"Materials Engineers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",9.52
17-2131.00,"Materials Engineers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",9.52
17-2131.00,"Materials Engineers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",19.05
17-2131.00,"Materials Engineers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",14.29
17-2131.00,"Materials Engineers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",9.52
17-2131.00,"Materials Engineers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",4.76
17-2141.00,"Mechanical Engineers",3.A.2,"On-Site or In-Plant Training",1,None,28.43
17-2141.00,"Mechanical Engineers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",27.06
17-2141.00,"Mechanical Engineers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",9.41
17-2141.00,"Mechanical Engineers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",18.04
17-2141.00,"Mechanical Engineers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",11.81
17-2141.00,"Mechanical Engineers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",3.65
17-2141.00,"Mechanical Engineers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",0.5
17-2141.00,"Mechanical Engineers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",0.48
17-2141.00,"Mechanical Engineers",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",0.63
17-2141.01,"Fuel Cell Engineers",3.A.2,"On-Site or In-Plant Training",1,None,30.43
17-2141.01,"Fuel Cell Engineers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",4.35
17-2141.01,"Fuel Cell Engineers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",26.09
17-2141.01,"Fuel Cell Engineers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",21.74
17-2141.01,"Fuel Cell Engineers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",17.39
17-2141.02,"Automotive Engineers",3.A.2,"On-Site or In-Plant Training",1,None,8.7
17-2141.02,"Automotive Engineers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",17.39
17-2141.02,"Automotive Engineers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",13.04
17-2141.02,"Automotive Engineers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",21.74
17-2141.02,"Automotive Engineers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",26.09
17-2141.02,"Automotive Engineers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",8.7
17-2141.02,"Automotive Engineers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",4.35
